Natural,GEMORNA,CAI-optimized,LinearDesign (lambda=1),Random
0.797512341624371,0.973465012996176,0.95553601758233,0.833092070981183,0.646914959511695
0.754450300328774,0.95305208903214,0.939392945350598,0.84098624668633,0.678893607756217
0.71330859607302,0.982274804018299,0.943129651169275,0.841507880749576,0.664779015573132
0.76627006078516,0.993115077214158,0.952838052260522,0.823717915592235,0.655418085243513
0.90583997923301,0.947198990042551,0.955896842754522,0.845371752747519,0.644203941287796
0.667715587330179,0.987458436242227,0.959063060900318,0.828879364394667,0.676488153978515
0.755948264219945,0.869421293936873,0.929714848018168,0.81940885174002,0.643630831734582
0.681116798667938,0.956553378101171,0.934917379807979,0.827027505122451,0.61283118285275
0.803609492377683,0.959509717828344,0.967167276084373,0.820170995680216,0.642251747728602
0.794096780514034,0.93012184560514,0.936167708159393,0.825525114206237,0.585115921904057
0.760729397789333,0.90556795721421,0.957161505619915,0.804111437218403,0.610238328969968
0.740883193421469,0.99035206465076,0.933858967274326,0.813009179992249,0.637328398298902
0.703673540724743,0.996265095460519,0.950383903054495,0.803860632746231,0.695591854225949
0.839923737193134,0.904730287759899,0.941111798553809,0.883629025110313,0.646873641695435
0.768596419058875,0.991955947694509,0.952811780135642,0.839808892173073,0.656245221101966
0.827848015784047,0.888016238284341,0.931419527962899,0.812211679241614,0.650162852991568
0.81449366633723,0.987884380963181,0.928114391635872,0.848310247657919,0.677986576704181
0.749852174428527,0.860413153759477,0.952147937147348,0.81152310514363,0.597680180297806
0.706217587482097,0.992163772844292,0.942881124459298,0.840107517803459,0.686036991740438
0.742548886399076,0.994505966503879,0.946094845695117,0.862722958249904,0.682644367788529
0.784504378815055,0.619357600621763,0.961786621160961,0.878682248175705,0.683754197735595
0.760148966958804,0.943447771913243,0.91868679088182,0.858646641977338,0.700658762298339
0.674782686539805,0.983637831657953,0.948702464380316,0.780719424305925,0.715144479577731
0.786967821242601,0.980781026002173,0.945014997504437,0.841460591164338,0.678112509307956
0.873265890809592,0.952403648057759,0.945268649216415,0.842826990682029,0.655141017875427
0.679524430956711,0.801957385364068,0.9592872886808,0.834891853057786,0.642717470609988
0.808430758608977,0.994138576390293,0.959137654798612,0.836287273602368,0.688115967079207
0.764947245685005,0.972737299103581,0.959381420225808,0.870344948818359,0.6265957263676
0.744812216714618,0.957235992129494,0.949408084979469,0.73885477327404,0.695080034606929
0.722049120076484,0.682151161882153,0.946333108850346,0.866468924133916,0.748264026074669
0.87762956956171,0.991987855129259,0.945305426501252,0.852554647677519,0.714928575065888
0.859724724409703,0.991535287375442,0.942867678142305,0.814764959908026,0.656245693541884
0.769815803360882,0.965566554745812,0.966812262615971,0.790977193966476,0.67666201023305
0.778460155103816,0.851521474712086,0.958065141638444,0.820529149324081,0.628877054469153
0.659542915385141,0.573613632045225,0.922244941892458,0.824057206214904,0.673037622375845
0.767893641942495,0.990845843253102,0.944477385969304,0.842590539913504,0.645629389294159
0.75115506794252,0.995421228201481,0.945319258103197,0.846040919958465,0.711736462322058
0.798782141046641,0.991753071311527,0.951114269822779,0.850723473741987,0.744656053542767
0.76236340180825,0.95623261478827,0.943664565468709,0.838149396233645,0.623499872643995
0.75200857760845,0.998900786352502,0.952840758189061,0.825656067557397,0.697865972536727
0.699047608225349,0.975325230434636,0.946170873471977,0.832909598736946,0.596019529234627
0.773442196807121,0.989161808694747,0.948701200621255,0.8414255434799,0.605432848452451
0.81931241444073,0.957469355951094,0.94285172492139,0.885000053950971,0.661019155345493
0.709496054431907,0.978324171516528,0.950731649797109,0.896219609700698,0.654492888465027
0.750778914492477,0.987150238254143,0.916100469993167,0.773281345009251,0.648191166258693
0.710123117203919,0.633657217395024,0.945198820576458,0.837484764781321,0.710155530190354
0.679322460015965,0.97357853006167,0.960901188213815,0.867140948274066,0.689899179380002
0.827744044916226,0.986473492837129,0.946930688752747,0.946909164396479,0.785684525545401
0.661918641851653,0.991098045035575,0.96558728090846,0.847487715702299,0.648269309185281
0.828856457492528,0.979922487225513,0.932590624336246,0.877242390427311,0.643776144846302
0.772868893417599,0.983290940748361,0.943972370898554,0.819964296229052,0.681994570033413
0.710120250762168,0.985265353585843,0.942661401773839,0.874522833146744,0.749272750099282
0.762735106919534,0.993254172451671,0.946519427832318,0.877134230365933,0.701265289679565
0.757389354445065,0.993906673139954,0.930577997033126,0.835671256305648,0.747612573280455
0.701935972899257,0.608706244748394,0.934252677699214,0.905979281839067,0.684054853384987
0.789346804112398,0.941530296744201,0.945085903117444,0.837269858425977,0.706221651158339
0.752167042224139,0.657715816504968,0.930675271937301,0.810336356224047,0.73873090142787
0.744719429697326,0.892655335930962,0.945753584411441,0.846231752909093,0.700874584632817
0.808791946014256,0.982707931925762,0.934796747748375,0.805751078427123,0.728868724264666
0.767492979917197,0.987143765880192,0.947048893804495,0.80678473608073,0.646675737501441
0.748628211919493,0.93888885855081,0.946092820005088,0.873933632004574,0.582700140841872
0.703361856660054,0.986803200499289,0.969783212497857,0.83065196539228,0.669352935857574
0.821853188983459,0.674445393589848,0.953833412318086,0.851705177326349,0.741980951267318
0.742600145614938,0.989792485838032,0.945053188362701,0.843855445769972,0.703684422864838
0.671562109568526,0.85084234852577,0.933972005282488,0.824213320626721,0.649636393421548
0.784484585533722,0.972838753599741,0.963687899246094,0.843614603692473,0.659504521516608
0.81003265205949,0.979189755908154,0.944041454602865,0.853911350595972,0.681062502689265
0.701969834255614,0.989609261693123,0.946288881223611,0.835667932580154,0.661000811075703
0.751155360900379,1,0.935586268394837,0.893961289690559,0.763134258720756
0.731009995235843,0.963912417871231,0.97722254392522,0.841919277726319,0.621367490313563
0.684429579558261,0.998427361630201,0.964973535361439,0.815700946929119,0.712153309081112
0.708329067834141,0.887158038422664,0.925926939641095,0.850446156893148,0.633091347249351
0.719201791771096,0.671799502479267,0.920144680069594,0.855971043300933,0.703600537667063
0.767156925653728,0.893310120389562,0.934327692968536,0.820857646698539,0.681129090348559
0.823236830200216,0.64983290233856,0.942224846625027,0.878363671108785,0.718224535705234
0.784731072690825,0.98950578073162,0.9216836092553,0.826914689931075,0.690469336402479
0.700853990865229,0.983066007585035,0.936913216223021,0.869262089879228,0.650269095845128
